keyword,language,topic,topicColor,keywordColor,limitPages,ratioNew
'Ro Khanna',fr,unknown,#111111,#111111,2,0.503135573439
'Rob Reiner',fr,unknown,#111111,#111111,3,0.494768607720
'Nicolás Maduro',fr,unknown,#111111,#111111,3,0.489394415990
'Woody Allen',fr,unknown,#111111,#111111,2,0.488421643564
'Brigitte Bardot',fr,unknown,#111111,#111111,3,0.482477299012
'Olivier Faure',fr,Frankreich,#e8e808,#e8e808,3,0.481465894877
'Ghislaine Maxwell',fr,unknown,#111111,#111111,3,0.480883393354
'Affaire Epstein',fr,unknown,#111111,#111111,3,0.480194394907
'Kamel Daoud',fr,unknown,#111111,#111111,2,0.480184375691
'Jean Castex',fr,Frankreich,#e8e808,#e8e808,2,0.479877321468
'reine Mathilde',fr,unknown,#111111,#111111,2,0.479755892217
'Dick Cheney',fr,USA,#18e8e8,#18e8e8,2,0.479439419594
'Larry Summers',fr,unknown,#111111,#111111,3,0.479270656092
'Thomas Müller',fr,unknown,#111111,#111111,1,0.477607550974
'Volodymyr Zelensky',fr,Ukraine,#e818e8,#e818e8,3,0.477357733762
'Tucker Carlson',fr,USA,#18e8e8,#18e8e8,3,0.477146759281
'Gérald Darmanin',fr,Frankreich,#e8e808,#e8e808,3,0.475879575976
'Elon Musk',fr,USA,#18e8e8,#18e8e8,3,0.475759142292
'Andrew Windsor',fr,unknown,#111111,#111111,1,0.475757348780
'Steve Bannon',fr,unknown,#111111,#111111,1,0.474037988626
'Christophe Gleizes',fr,unknown,#111111,#111111,3,0.473427768050
'Emmanuel Macron',fr,Frankreich,#e8e808,#e8e808,3,0.473192562448
'Édouard Philippe',fr,Frankreich,#e8e808,#e8e808,3,0.469248849151
'prince Andrew',fr,unknown,#111111,#111111,3,0.467109591244
'Vladimir Poutine',fr,Russland,#e81818,#e81818,3,0.467078969573
'Philippe Aghion',fr,Frankreich,#e8e808,#e8e808,2,0.465930439463
'Sébastien Lecornu',fr,Frankreich,#e8e808,#e8e808,3,0.464351310062
'Thorsten Frei',fr,Deutschland,#335599,#335599,2,0.460871259250
'JULIEN MUGUET',fr,Frankreich,#e8e808,#e8e808,3,0.459013546067
'Gabriel Attal',fr,Frankreich,#e8e808,#e8e808,3,0.456843269640
'Michel Barnier',fr,Frankreich,#e8e808,#e8e808,3,0.456764818400
'John Clarke',fr,USA,#18e8e8,#18e8e8,3,0.456207952827
'Boris Vallaud',fr,Frankreich,#e8e808,#e8e808,3,0.455475076842
'Nicolas Maduro',fr,unknown,#111111,#111111,3,0.454273108094
'Mary E. Brunkow',fr,USA,#18e8e8,#18e8e8,3,0.453720094772
'Hailey Bieber',fr,USA,#18e8e8,#18e8e8,2,0.453093851415
'Larry David',fr,unknown,#111111,#111111,2,0.452357208233
'Jeffrey Epstein',fr,USA,#18e8e8,#18e8e8,2,0.451730204716
'Laurent Nuñez',fr,Frankreich,#e8e808,#e8e808,3,0.451539764963
'Richard Robson',fr,Australien,#aa9933,#aa9933,1,0.450946694000
'Zohran Mamdani',fr,USA,#18e8e8,#18e8e8,2,0.449380633374
'Nicolas Sarkozy',fr,Frankreich,#e8e808,#e8e808,3,0.449359088991
'Andrew Cuomo',fr,USA,#18e8e8,#18e8e8,3,0.449197570525
'Sergio Mattarella',fr,Italien,#33dd55,#33dd55,2,0.447946641298
'Karsten Wildberger',fr,Deutschland,#335599,#335599,2,0.447877483614
'Michel Devoret',fr,Frankreich,#e8e808,#e8e808,2,0.447734405841
'Karoline Leavitt',fr,unknown,#111111,#111111,3,0.446817341324
'Stephen Colbert',fr,USA,#18e8e8,#18e8e8,3,0.444815655762
'Bad Bunny',fr,PuertoRico,#18a567,#18a567,1,0.444683249054
'Pierre Farandou',fr,Frankreich,#e8e808,#e8e808,3,0.444066782960
'Maria Corina Machado',fr,Venezuela,#aa3399,#aa3399,3,0.443024318069
'Bruno Retailleau',fr,Frankreich,#e8e808,#e8e808,3,0.441193325982
'Léon XIV',fr,Vatikan,#dd5544,#dd5544,3,0.440509592569
'Boualem Sansal',fr,Algerien,#f43a7f,#f43a7f,3,0.440410348011
'Keir Starmer',fr,unknown,#111111,#111111,2,0.440144647586
'Donald Trump',fr,USA,#18e8e8,#18e8e8,3,0.439918205176
'Abdelmadjid Tebboune',fr,unknown,#111111,#111111,2,0.439185006695
'Marine Le Pen',fr,Frankreich,#e8e808,#e8e808,3,0.438949308023
'Rachida Dati',fr,Frankreich,#e8e808,#e8e808,3,0.438860213576
'président de la République',fr,Frankreich,#e8e808,#e8e808,3,0.436747577088
'François Bayrou',fr,Frankreich,#e8e808,#e8e808,3,0.435928683158
'Fred Ramsdel',fr,USA,#18e8e8,#18e8e8,1,0.435844606955
'Kendrick Lamar',fr,USA,#18e8e8,#18e8e8,1,0.435261738560
'Marco Rubio',fr,USA,#18e8e8,#18e8e8,3,0.435140429373
'Usha Vance',fr,unknown,#111111,#111111,1,0.434924441652
'Charlie Kirk',fr,USA,#18e8e8,#18e8e8,3,0.434658085954
'Pam Bondi',fr,unknown,#111111,#111111,2,0.434480266287
'Gerald Darmanin',fr,Frankreich,#e8e808,#e8e808,2,0.434467599199
'Bezalel Smotrich',fr,Israel,#3311cc,#3311cc,3,0.433975359068
'RFK Jr',fr,USA,#18e8e8,#18e8e8,1,0.433842013072
'Rosa Parks',fr,USA,#18e8e8,#18e8e8,2,0.433543954333
'Andrew Mountbatten-Windsor',fr,unknown,#111111,#111111,1,0.433451712814
'Peter Howitt',fr,USA,#18e8e8,#18e8e8,1,0.433306936263
'Yves Bournazel',fr,Frankreich,#e8e808,#e8e808,2,0.433038650513
'Susumu Kitagawa',fr,Japan,#33aa99,#33aa99,1,0.432776572270
'Joy Reid',fr,unknown,#111111,#111111,1,0.432760259415
'Ian Machado Garry',fr,unknown,#111111,#111111,1,0.432253222026
'Pete Hegseth',fr,USA,#18e8e8,#18e8e8,3,0.432047715745
'Ben Shapiro',fr,unknown,#111111,#111111,1,0.431974036422
'Bill Maher',fr,unknown,#111111,#111111,1,0.431788174780
'Justin Bieber',fr,Kanada,#55ee33,#55ee33,2,0.431485890178
'Kamaru Usman',fr,unknown,#111111,#111111,1,0.431339545692
'Andrew Mountbatten Windsor',fr,unknown,#111111,#111111,1,0.431195094082
'Arman Tsarukyan',fr,unknown,#111111,#111111,1,0.430885991557
'Omar Yaghi',fr,Jordanien,#335588,#335588,2,0.430819754240
'Callum Turner',fr,UK,#e838e8,#e838e8,2,0.430742441075
'Mark Carney',fr,Kanada,#55ee33,#55ee33,3,0.430676866032
'Nawaz Sharif',fr,Pakistan,#bb33ff,#bb33ff,2,0.430631873479
'Bruna Ferreira',fr,unknown,#111111,#111111,2,0.430626612059
'JD Vance',fr,USA,#18e8e8,#18e8e8,2,0.430553931521
'Ciryl Gane',fr,unknown,#111111,#111111,1,0.430433435222
'Robert Kennedy',fr,USA,#18e8e8,#18e8e8,3,0.430353257073
'Benyamin Netanyahou',fr,Israel,#3311cc,#3311cc,2,0.430234863249
'Robert de Niro',fr,USA,#18e8e8,#18e8e8,3,0.429991504132
'Nancy Pelosi',fr,unknown,#111111,#111111,1,0.429824530134
'Yaël Braun-Pivet',fr,Frankreich,#e8e808,#e8e808,3,0.429691390517
'Hillary Clinton',fr,USA,#18e8e8,#18e8e8,3,0.429592450782
'Islam Makhachev',fr,unknown,#111111,#111111,1,0.429584561170
'Jen Psaki',fr,unknown,#111111,#111111,1,0.429555676079
'Belal Muhammad',fr,unknown,#111111,#111111,1,0.429288850765
'Whoopi Goldberg',fr,USA,#18e8e8,#18e8e8,1,0.429119676187
'James Gunn',fr,USA,#18e8e8,#18e8e8,2,0.428913624453
'Prince Philip',fr,unknown,#111111,#111111,1,0.428596754697
'Christian Dürr',fr,Deutschland,#335599,#335599,1,0.428593246867
'Daniel Cormier',fr,unknown,#111111,#111111,1,0.428554483793
'Justin Gaethje',fr,unknown,#111111,#111111,1,0.428501196318
'Francis Ngannou',fr,unknown,#111111,#111111,1,0.428233219510
'Le Pen',fr,Frankreich,#e8e808,#e8e808,3,0.428083179568
'Bruna Caroline Ferreira',fr,unknown,#111111,#111111,2,0.428006351212
'Paul Konerko',fr,USA,#18e8e8,#18e8e8,1,0.427902059977
'Dan Hooker',fr,unknown,#111111,#111111,1,0.427549166499
'Francesca Albanese',fr,Italien,#33dd55,#33dd55,2,0.427463404751
'Sarah Ferguson',fr,unknown,#111111,#111111,1,0.427289916650
'Steve Witkoff',fr,unknown,#111111,#111111,3,0.426398382369
'David Beckham',fr,UK,#e838e8,#e838e8,2,0.426328808091
'László Krasznahorkai',fr,Ungarn,#99aa33,#99aa33,1,0.426324337111
'Itamar Ben-Gvir',fr,Israel,#3311cc,#3311cc,2,0.426276178250
'Paddy Pimblett',fr,unknown,#111111,#111111,1,0.426096236820
'Joe Biden',fr,USA,#18e8e8,#18e8e8,3,0.425852087747
'Tig Notaro',fr,USA,#18e8e8,#18e8e8,1,0.425358127032
'Mary Brunkow',fr,USA,#18e8e8,#18e8e8,1,0.425347780013
'Valentina Shevchenko',fr,unknown,#111111,#111111,1,0.425271915252
'Zack Snyder',fr,USA,#18e8e8,#18e8e8,1,0.425026070982
'Laura Loomer',fr,USA,#18e8e8,#18e8e8,1,0.425000420000
'Volker Wieland',fr,Deutschland,#335599,#335599,1,0.425000000000
'Stefan Kolev',fr,Deutschland,#335599,#335599,1,0.425000000000
'Philipp Aghion',fr,Frankreich,#e8e808,#e8e808,1,0.425000000000
'Munther Amira',fr,Palestina,#ee4488,#ee4488,1,0.425000000000
'Khaled al Serr',fr,Palestina,#ee4488,#ee4488,1,0.425000000000
'Iyad al-Rantisi',fr,Palestina,#ee4488,#ee4488,1,0.425000000000
'Adnan al-Burj',fr,Palestina,#ee4488,#ee4488,1,0.425000000000
'John Martinis',fr,USA,#18e8e8,#18e8e8,1,0.424888280759
'Élisabeth Borne',fr,Frankreich,#e8e808,#e8e808,3,0.424311875173
'Tony Bennett',fr,USA,#18e8e8,#18e8e8,2,0.423854417755
'Sam Altman',fr,USA,#18e8e8,#18e8e8,3,0.423211637518
'Virginia Giuffre',fr,USA,#18e8e8,#18e8e8,1,0.422108881454
'Alexander Dobrindt',fr,Deutschland,#335599,#335599,1,0.422011114581
'Ilia Topuria',fr,unknown,#111111,#111111,1,0.421383988718
'Brad Pitt',fr,USA,#18e8e8,#18e8e8,3,0.421254713532
'Erika Kirk',fr,USA,#18e8e8,#18e8e8,2,0.420390015174
'Katherina Reiche',fr,Deutschland,#335599,#335599,2,0.417351196439
'Barack Obama',fr,USA,#18e8e8,#18e8e8,3,0.416073117778
'Benny Blanco',fr,USA,#18e8e8,#18e8e8,2,0.415845566696
'Guy Ritchie',fr,UK,#e838e8,#e838e8,2,0.415199150832
'Dua Lipa',fr,UK,#e838e8,#e838e8,2,0.414822397504
'Chris Wright',fr,USA,#18e8e8,#18e8e8,2,0.413317892528
'Marine Le Pen',fr,Frankreich,#e8e808,#e8e808,3,0.413082229489
'Kamala Harris',fr,USA,#18e8e8,#18e8e8,3,0.412556976738
'Anne Hathaway',fr,USA,#18e8e8,#18e8e8,1,0.411385949949
'John M. Martinis',fr,USA,#18e8e8,#18e8e8,1,0.411102944000
'Poutine',fr,Russland,#e81818,#e81818,3,0.410180890096
'Bruno Le Maire',fr,Frankreich,#e8e808,#e8e808,3,0.409918577589
'Julia Roberts',fr,USA,#18e8e8,#18e8e8,1,0.409754522170
'Jean-Luc Mélenchon',fr,Frankreich,#e8e808,#e8e808,3,0.408851661660
'Nikki Haley',fr,USA,#18e8e8,#18e8e8,1,0.408667292393
'Stormy Daniels',fr,USA,#18e8e8,#18e8e8,1,0.408604237086
'Lecornu II',fr,Frankreich,#e8e808,#e8e808,1,0.406403638863
'Robert Prevost',fr,Vatikan,#dd5544,#dd5544,2,0.405430065831
'Hans-Werner Sinn',fr,Deutschland,#1818e8,#1818e8,1,0.405414638799
'Greta Thunberg',fr,Schweden,#ddee11,#ddee11,2,0.405171310410
'Laurent Wauquiez',fr,Frankreich,#e8e808,#e8e808,3,0.404738663487
'Joel Mokyr',fr,USA,#18e8e8,#18e8e8,1,0.402971242282
'Edouard Philippe',fr,Frankreich,#e8e808,#e8e808,3,0.402926252873
'Premier ministre',fr,Frankreich,#e8e808,#e8e808,3,0.402751699690
'Olaf Scholz',fr,Deutschland,#1818e8,#1818e8,3,0.402300970200
'James Comey',fr,USA,#18e8e8,#18e8e8,3,0.402128980888
'Éric Ciotti',fr,Frankreich,#e8e808,#e8e808,3,0.400567580085
'Emily Blunt',fr,UK,#e838e8,#e838e8,3,0.400191621811
'Kim Jong Un',fr,NordKorea,#e85858,#e85858,3,0.399411776094
"'Dwayne ""The Rock"" Johnson'",fr,USA,#18e8e8,#18e8e8,2,0.397800998044
'Pedro Sánchez',fr,Spanien,#33aa99,#33aa99,3,0.395934383542
'Sanae Takaichi',fr,Japan,#33aa99,#33aa99,2,0.393980140594
'Lecornu II ',fr,Frankreich,#e8e808,#e8e808,2,0.393526249874
'Sebastien Lecornu',fr,Frankreich,#e8e808,#e8e808,1,0.393437412777
'Mohammad Mustafa',fr,Palestina,#ee4488,#ee4488,2,0.392247018398
'Bernie Sanders',fr,USA,#18e8e8,#18e8e8,1,0.390605511533
'Bärbel Bas',fr,Deutschland,#335599,#335599,1,0.390052427513
'Cristiano Ronaldo',fr,Portugal,#339933,#339933,3,0.388818898181
'Tom Aspinall',fr,UK,#e838e8,#e838e8,1,0.388586259093
'Keith Kellogg',fr,USA,#18e8e8,#18e8e8,2,0.388230512313
'Radical Optimism',fr,unknown,#111111,#111111,1,0.384209541779
'Narendra Modi',fr,Indien,#995533,#995533,3,0.383643254088
'Ron Howard',fr,USA,#18e8e8,#18e8e8,1,0.381890005685
'Javier Milei',fr,Argentinien,#6622bb,#6622bb,3,0.381703510347
'Jake Paul',fr,USA,#18e8e8,#18e8e8,1,0.379627453276
'Henry Samuel',fr,USA,#18e8e8,#18e8e8,2,0.379283430693
'Billie Eilish',fr,USA,#18e8e8,#18e8e8,2,0.379214031779
'Paul Biya',fr,Kamerun,#2266cc,#2266cc,3,0.378915563375
'Benjamin Nethanaju',fr,Israel,#3311cc,#3311cc,1,0.378183378568
'Al Nassr',fr,SaudiArabien,#22bb66,#22bb66,2,0.378163616220
'Michel H. Devoret',fr,USA,#18e8e8,#18e8e8,1,0.376536656136
'Valérie Hayer',fr,Frankreich,#e8e808,#e8e808,1,0.376343893204
'Eric Ciotti',fr,Frankreich,#e8e808,#e8e808,3,0.376252016044
'George Miller',fr,Australien,#aa9933,#aa9933,2,0.376093231959
'Nancy Mace',fr,unknown,#111111,#111111,2,0.374976925038
'Chad Frischmann',fr,USA,#18e8e8,#18e8e8,1,0.374616250000
'Christian Lindner',fr,Deutschland,#1818e8,#1818e8,3,0.372181692859
'Chuck Schumer',fr,USA,#18e8e8,#18e8e8,1,0.371713023031
'William Friedkin',fr,USA,#18e8e8,#18e8e8,2,0.369946252027
'Kara Hurst',fr,USA,#18e8e8,#18e8e8,1,0.368475000000
'Gervonta Davis',fr,USA,#18e8e8,#18e8e8,1,0.368458726253
'Victoria Beckham',fr,UK,#e838e8,#e838e8,1,0.368275491746
'Shimon Sakaguchi',fr,Japan,#33aa99,#33aa99,1,0.368221925409
'Duke Henri',fr,Luxemburg,#55dd33,#55dd33,1,0.368187357295
'Jimmy Kimmel',fr,USA,#18e8e8,#18e8e8,2,0.367615665884
'Jennifer Garner',fr,USA,#18e8e8,#18e8e8,2,0.367533489993
'Olivia Nuzzi',fr,USA,#18e8e8,#18e8e8,1,0.367079183712
'Jon Jones',fr,USA,#18e8e8,#18e8e8,1,0.366930863077
'Sarah Stier',fr,unknown,#111111,#111111,1,0.366300418412
'Nicola Peltz',fr,USA,#18e8e8,#18e8e8,1,0.365934249802
'Brooklyn Beckham',fr,UK,#e838e8,#e838e8,2,0.365914573202
'Cheryl Hines',fr,USA,#18e8e8,#18e8e8,1,0.365736904856
'Alois Rainer',fr,Deutschland,#335599,#335599,1,0.365704405000
'Taylor Swift',fr,USA,#18e8e8,#18e8e8,2,0.365508157033
'Carsten Schneider',fr,Deutschland,#335599,#335599,1,0.365404395049
'Patrick Schnieder',fr,Deutschland,#335599,#335599,1,0.365404375000
'Gwede Mantashe',fr,Südafrika,#ee4411,#ee4411,1,0.365404375000
'Dorothee Bär',fr,Deutschland,#335599,#335599,1,0.365404375000
'Christiane Schenderlein',fr,Deutschland,#335599,#335599,1,0.365404375000
'Anant Ambani',fr,Indien,#995533,#995533,1,0.365087340868
'Helene Fischer',fr,unknown,#111111,#111111,1,0.364932310634
'Sherri Shepherd',fr,USA,#18e8e8,#18e8e8,1,0.364547183443
'Alexander De Croo',fr,Belgien,#2266bb,#2266bb,3,0.363839286260
'Lil Yachty',fr,USA,#18e8e8,#18e8e8,1,0.363830425113
'Eddie Hearn',fr,UK,#e838e8,#e838e8,1,0.363735105123
'Shavkat Rakhmonov',fr,unknown,#111111,#111111,1,0.363145282841
'Jack Della Maddalena',fr,unknown,#111111,#111111,1,0.362991420606
'Suleika Jaouad',fr,USA,#18e8e8,#18e8e8,1,0.362871379895
'Omar M. Yaghi',fr,USA,#18e8e8,#18e8e8,1,0.362652655250
'Curtis Yarvin',fr,USA,#18e8e8,#18e8e8,1,0.362101087888
'Karol G',fr,Kolumbien,#dd5533,#dd5533,1,0.361888744282
'George Santos',fr,USA,#18e8e8,#18e8e8,2,0.361764971186
'Veronika Grimm',fr,Deutschland,#335599,#335599,1,0.361250000000
'Justus Haucap',fr,Deutschland,#335599,#335599,1,0.361250000000
'LeBron James',fr,USA,#18e8e8,#18e8e8,2,0.360570501986
'Charles III',fr,UK,#e838e8,#e838e8,3,0.360550088000
'Abraham Lincoln',fr,USA,#18e8e8,#18e8e8,1,0.360380811796
'Dwayne Johnson',fr,USA,#18e8e8,#18e8e8,1,0.359683868229
'Ehud Olmert',fr,Israel,#3311cc,#3311cc,1,0.359169824603
'Sean Hannity',fr,USA,#18e8e8,#18e8e8,1,0.359050741497
'Jeanne du Barry',fr,Frankreich,#e8e808,#e8e808,2,0.358805348251
'Emma Stone',fr,USA,#18e8e8,#18e8e8,1,0.358709971492
'Lana Del Rey',fr,USA,#18e8e8,#18e8e8,1,0.358138244383
'Olivia Rodrigo',fr,USA,#18e8e8,#18e8e8,2,0.356980780559
'Dana White',fr,USA,#18e8e8,#18e8e8,1,0.356671929500
'Stefanie Hubig',fr,Deutschland,#335599,#335599,1,0.356643147602
'David Cameron',fr,UK,#e838e8,#e838e8,2,0.356422680523
'Leo XIV',fr,Vatikan,#dd5544,#dd5544,1,0.355379973169
'Stefan Aust',fr,Deutschland,#1818e8,#1818e8,1,0.355049533050
'Jordan Bardella',fr,Frankreich,#e8e808,#e8e808,3,0.354835029890
'Chris Hemsworth',fr,Australien,#aa9933,#aa9933,1,0.354039349134
'Cruz Beckham',fr,Spanien,#33aa99,#33aa99,1,0.354013561220
'Joe Jonas',fr,USA,#18e8e8,#18e8e8,2,0.353613284317
'Ayatollah Khomeini',fr,Iran,#1144ee,#1144ee,1,0.353419246902
'Lara Trump',fr,USA,#18e8e8,#18e8e8,1,0.353191114947
'Vivek Ramaswamy',fr,USA,#18e8e8,#18e8e8,2,0.352384338715
'Marjorie Taylor Greene',fr,USA,#18e8e8,#18e8e8,1,0.351080150559
'David Weiss',fr,Deutschland,#1818e8,#1818e8,2,0.350691424977
'Roger Corman',fr,USA,#18e8e8,#18e8e8,2,0.350473882120
'Karim Benzema',fr,Frankreich,#e8e808,#e8e808,3,0.350095320951
'Kevin McCarthy',fr,USA,#18e8e8,#18e8e8,2,0.350038302294
'Mahmud Abbas',fr,Palestina,#ee4488,#ee4488,1,0.349744187500
'Pape Leo',fr,USA,#18e8e8,#18e8e8,1,0.349529629964
'Sophia Chikirou',fr,Frankreich,#e8e808,#e8e808,2,0.349421964373
'Jennifer Lopez',fr,USA,#18e8e8,#18e8e8,1,0.349198551707
'Castel Gandolfo',fr,Vatikan,#dd5544,#dd5544,1,0.349118148779
'Aubrey Plaza',fr,USA,#18e8e8,#18e8e8,1,0.349105150271
'Mindy Kaling',fr,USA,#18e8e8,#18e8e8,1,0.349084638957
'Gérard Larcher',fr,Frankreich,#e8e808,#e8e808,2,0.348767387982
'Alex Jones',fr,USA,#18e8e8,#18e8e8,1,0.348594402270
'Bill Clinton',fr,USA,#18e8e8,#18e8e8,2,0.348314374480
'James Biden',fr,USA,#18e8e8,#18e8e8,1,0.347942878043
'prince Harry',fr,UK,#e838e8,#e838e8,2,0.347243686381
'Ron Johnson',fr,USA,#18e8e8,#18e8e8,1,0.346868482424
'Jack Smith',fr,USA,#18e8e8,#18e8e8,2,0.346717275903
'Greg Abbott',fr,USA,#18e8e8,#18e8e8,1,0.346074933839
'Johann Wadephul',fr,Deutschland,#335599,#335599,1,0.346028311124
'Lachlan Murdoch',fr,UK,#e838e8,#e838e8,1,0.345718116041
'Demi Moore',fr,USA,#18e8e8,#18e8e8,1,0.345631853856
'François Braun',fr,Frankreich,#e8e808,#e8e808,3,0.345467275335
'Justin Timberlake',fr,USA,#18e8e8,#18e8e8,2,0.345374834729
'Sophie Turner',fr,UK,#e838e8,#e838e8,2,0.343925232039
'Richard Ferrand',fr,Frankreich,#e8e808,#e8e808,1,0.343925006177
'Vo Van Thuong',fr,Vietnam,#117644,#117644,1,0.343470111841
'Greg Brockman',fr,USA,#18e8e8,#18e8e8,1,0.343422121839
'Charlize Theron',fr,Südafrika,#ee4411,#ee4411,1,0.341717538554
'Sabrina Carpenter',fr,USA,#18e8e8,#18e8e8,1,0.341480842451
'Steven Spielberg',fr,USA,#18e8e8,#18e8e8,3,0.341127505629
'Gavin Newsom',fr,USA,#18e8e8,#18e8e8,2,0.341023691005
'Margaret Thatcher',fr,UK,#e838e8,#e838e8,2,0.340914469394
'Lady Gaga',fr,USA,#18e8e8,#18e8e8,1,0.340731118422
'Paris Hilton',fr,USA,#18e8e8,#18e8e8,1,0.339847538335
'Bruce Springsteen',fr,USA,#18e8e8,#18e8e8,1,0.339142297512
'Julia Louis-Dreyfus',fr,USA,#18e8e8,#18e8e8,1,0.339007543002
'Ferdinand Dudenhöffer',fr,Deutschland,#1818e8,#1818e8,1,0.338544603119
'nan Si',fr,unknown,#111111,#111111,1,0.338439211509
'Travis Kelce',fr,USA,#18e8e8,#18e8e8,2,0.338392547442
'Jean Jouzel',fr,Frankreich,#e8e808,#e8e808,1,0.338294924938
'Robin Wall Kimmerer',fr,USA,#18e8e8,#18e8e8,1,0.338046277750
'Cem Özdemir',fr,Deutschland,#1818e8,#1818e8,2,0.337891482838
'Eric Adams',fr,USA,#18e8e8,#18e8e8,2,0.337749361230
'Mark Cuban',fr,USA,#18e8e8,#18e8e8,2,0.337739659438
'Lewis Kaplan',fr,USA,#18e8e8,#18e8e8,2,0.337356182623
'Jean-Denis Combrexelle',fr,Frankreich,#e8e808,#e8e808,1,0.337260877638
'Lady Di',fr,UK,#e838e8,#e838e8,1,0.337047602231
'Ayo Edebiri',fr,USA,#18e8e8,#18e8e8,1,0.337019660563
'Britney Spears',fr,USA,#18e8e8,#18e8e8,2,0.336762545333
'Ron DeSantis',fr,USA,#18e8e8,#18e8e8,3,0.335952659678
'Markus Lanz',fr,Deutschland,#1818e8,#1818e8,1,0.335897419045
'Sam H',fr,unknown,#111111,#111111,2,0.335716503982
'Lula da Silva',fr,Brasilien,#58e838,#58e848,2,0.335608084458
'Robert Francis Prevost',fr,USA,#18e8e8,#18e8e8,1,0.335550554908
'nan nan',fr,unknown,#dddddd,#dddddd,1,0.335411768553
'Gigi Hadid',fr,USA,#18e8e8,#18e8e8,1,0.334464210080
'Aurélien Rousseau',fr,Frankreich,#e8e808,#e8e808,1,0.334305013868
'Helmut Kohl',fr,Deutschland,#1818e8,#1818e8,1,0.334236744520
'Olivier Dussopt',fr,Frankreich,#e8e808,#e8e808,2,0.334028228943
'Willem Dafoe',fr,USA,#18e8e8,#18e8e8,1,0.333452193872
'Ainsley Earhardt',fr,USA,#18e8e8,#18e8e8,1,0.333173990747
'Clément Beaune',fr,Frankreich,#e8e808,#e8e808,2,0.332996456566
'Matteo Salvini',fr,Italien,#33dd55,#33dd55,2,0.332453296676
'Gisele Bündchen',fr,Brasilien,#58e838,#58e838,1,0.332433752749
'Barry Keoghan',fr,Irland,#4488cc,#4488cc,2,0.332386876959
'Pedro Pascal',fr,Chile,#11fe4211,#11fe4211,2,0.332000042185
'Bronny James',fr,USA,#18e8e8,#18e8e8,2,0.331677759062
'Mike Johnson',fr,USA,#18e8e8,#18e8e8,2,0.331276420836
'Benny Safdie',fr,USA,#18e8e8,#18e8e8,1,0.331175149671
'Nathalie Emmanuel',fr,UK,#e838e8,#e838e8,2,0.331128240213
'Mick Jagger',fr,UK,#e838e8,#e838e8,1,0.331041609624
